event_id,month,group,income,debt_ratio,history_months,late_payments,requested_amount,employment_years,default
sim-004995,9,group_a,75617.76,0.0992,39.2,1,9874.33,3.2,0
sim-004996,9,group_a,19003.97,0.1577,58.9,2,12585.29,1.7,1
sim-004997,9,group_a,47258.29,0.225,79.2,2,4686.98,3.0,0
sim-004998,9,group_a,51136.18,0.11,27.9,2,8624.16,3.8,0
sim-004999,9,group_b,71089.74,0.2184,60.2,0,8994.29,5.2,1
sim-005000,10,group_a,52835.56,0.3751,96.8,1,11496.33,6.0,0
sim-005001,10,group_b,40624.75,0.0223,74.6,0,8069.59,1.5,0
sim-005002,10,group_b,46659.45,0.2526,36.5,1,5305.63,6.6,1
sim-005003,10,group_a,28603.49,0.7139,283.8,2,7856.3,4.7,0
sim-005004,10,group_a,33092.22,0.2404,101.2,0,7994.51,3.3,0
sim-005005,10,group_a,22225.71,0.3404,94.7,2,8391.7,4.6,1
sim-005006,10,group_b,72733.14,0.6598,49.3,6,16672.82,4.2,1
sim-005007,10,group_b,47054.7,0.3303,134.7,2,6076.7,10.5,0
sim-005008,10,group_b,26508.82,0.1345,74.9,1,9224.76,8.2,0
sim-005009,10,group_a,43650.5,0.6093,34.0,0,3212.39,3.7,1
sim-005010,10,group_a,63381.42,0.3316,74.9,0,5340.2,4.7,0
sim-005011,10,group_a,59099.21,0.1112,88.9,0,6268.66,3.4,0
sim-005012,10,group_a,26380.8,0.3002,17.7,0,6784.38,10.7,0
sim-005013,10,group_b,10444.05,0.0851,31.1,1,13545.05,10.2,0
sim-005014,10,group_a,45984.61,0.0552,83.0,0,13463.8,9.5,0
sim-005015,10,group_a,26836.41,0.3535,52.1,0,3017.32,10.1,1
sim-005016,10,group_a,50583.34,0.1528,127.8,1,7257.35,4.7,0
sim-005017,10,group_a,58053.11,0.587,80.2,1,13365.27,13.9,0
sim-005018,10,group_b,62176.1,0.3136,72.6,1,9173.82,6.9,0
sim-005019,10,group_a,81047.53,0.2123,64.8,1,7572.68,8.0,0
sim-005020,10,group_b,65464.93,0.5201,119.0,2,6427.57,9.8,0
sim-005021,10,group_b,81211.37,0.1332,90.3,0,1856.97,1.2,0
sim-005022,10,group_b,69508.57,0.2456,87.3,1,8167.46,6.6,0
sim-005023,10,group_b,72100.15,0.423,122.8,3,3438.37,5.3,0
sim-005024,10,group_b,38285.84,0.42,132.7,0,7251.51,10.1,0
sim-005025,10,group_b,22662.86,0.5748,33.6,0,15334.46,13.2,1
sim-005026,10,group_a,110475.99,0.5327,226.9,0,10989.62,3.2,0
sim-005027,10,group_a,39992.22,0.1375,21.2,1,5142.8,7.9,0
sim-005028,10,group_b,65254.96,0.1931,75.2,1,8580.92,4.1,0
sim-005029,10,group_a,30911.53,0.2226,34.7,0,15534.47,4.2,0
sim-005030,10,group_a,58386.93,0.9004,98.5,0,7072.32,9.1,1
sim-005031,10,group_b,13948.33,0.1916,105.4,0,10068.94,2.7,1
sim-005032,10,group_a,32781.31,0.0922,34.7,1,9970.41,11.4,0
sim-005033,10,group_a,37371.64,0.5304,116.7,0,8683.45,4.3,0
sim-005034,10,group_b,47301.42,0.4171,9.8,1,6814.84,7.0,0
sim-005035,10,group_a,61098.97,0.1451,99.9,0,25018.58,10.0,1
sim-005036,10,group_b,24598.97,0.0664,24.9,0,17530.44,5.4,0
sim-005037,10,group_a,51389.37,0.2409,129.0,2,8603.06,5.7,0
sim-005038,10,group_b,65199.05,0.3084,60.1,0,6919.62,4.4,0
sim-005039,10,group_b,104326.73,0.771,45.5,0,10286.28,2.3,0
sim-005040,10,group_a,52406.39,0.2643,137.2,2,21894.65,2.6,0
sim-005041,10,group_a,32112.72,0.163,99.8,1,9624.19,5.6,0
sim-005042,10,group_a,22830.64,0.2823,60.6,1,13890.65,3.9,0
sim-005043,10,group_a,83974.21,0.2521,73.7,2,5397.75,3.7,1
sim-005044,10,group_a,53086.8,0.4501,142.6,2,10464.15,1.0,1
sim-005045,10,group_b,38590.84,0.3902,59.6,0,17923.66,4.9,1
sim-005046,10,group_a,19725.67,0.2551,34.5,1,13665.84,8.3,0
sim-005047,10,group_b,26341.55,0.1839,76.3,1,15750.22,9.1,0
sim-005048,10,group_a,50774.75,0.4248,54.1,1,7426.3,5.9,0
sim-005049,10,group_b,45189.04,0.1299,88.8,0,6366.56,8.0,0
sim-005050,10,group_a,17197.87,0.1371,86.4,2,13713.24,9.6,1
sim-005051,10,group_a,50802.32,0.061,70.0,1,5766.8,3.7,0
sim-005052,10,group_a,20155.99,0.4138,44.3,1,17335.27,5.9,0
sim-005053,10,group_a,68781.07,0.4262,65.1,0,13582.3,7.8,1
sim-005054,10,group_b,42514.2,0.3404,81.6,0,21552.86,3.2,0
sim-005055,10,group_a,32059.95,0.3627,48.4,1,6450.81,6.3,0
sim-005056,10,group_a,59033.76,0.1962,21.4,0,5072.52,3.0,1
sim-005057,10,group_a,45182.71,0.2605,59.9,2,11546.23,1.6,0
sim-005058,10,group_b,67946.07,0.0861,106.4,1,9352.81,6.2,0
sim-005059,10,group_a,40287.63,0.6367,51.8,3,5091.65,5.9,0
sim-005060,10,group_a,41287.05,0.2611,55.5,0,12223.27,4.7,0
sim-005061,10,group_a,34551.11,0.7969,46.4,2,19676.43,1.9,1
sim-005062,10,group_a,43496.95,0.3133,57.1,0,19962.69,1.3,0
sim-005063,10,group_a,79470.36,0.2532,33.2,1,7841.0,5.3,0
sim-005064,10,group_b,31534.55,0.2167,71.2,0,4355.52,4.9,0
sim-005065,10,group_a,51130.74,0.0757,56.8,0,5949.8,8.1,0
sim-005066,10,group_b,26908.94,0.0288,85.1,0,5121.02,1.8,1
sim-005067,10,group_a,16349.83,0.2898,70.3,1,5540.54,3.2,0
sim-005068,10,group_a,42494.62,0.3379,58.8,1,9154.72,0.8,0
sim-005069,10,group_a,45504.67,0.3916,108.5,0,5395.04,6.1,0
sim-005070,10,group_a,37189.38,0.3411,146.2,0,3520.86,4.0,1
sim-005071,10,group_a,20778.75,0.571,56.6,2,5050.53,4.8,1
sim-005072,10,group_a,44258.67,0.267,99.6,1,17027.76,8.2,0
sim-005073,10,group_a,43558.13,0.2683,62.7,0,11764.37,1.6,0
sim-005074,10,group_b,26814.88,0.3189,45.1,2,4813.29,3.6,0
sim-005075,10,group_a,22060.27,0.4387,84.8,1,10605.21,2.0,1
sim-005076,10,group_a,35031.29,0.6083,82.1,1,8172.76,9.5,1
sim-005077,10,group_a,51237.67,0.1017,91.5,1,7089.59,4.0,0
sim-005078,10,group_a,46397.23,0.1069,72.6,2,6984.62,10.7,0
sim-005079,10,group_b,26904.49,0.0839,66.5,1,16003.97,6.4,0
sim-005080,10,group_a,41254.21,0.4065,65.4,3,5202.84,9.0,0
sim-005081,10,group_b,56533.75,0.1727,104.1,0,8959.79,3.4,1
sim-005082,10,group_a,23800.94,0.3456,84.2,0,6444.7,11.6,1
sim-005083,10,group_a,39995.62,0.1518,79.8,1,4332.03,3.1,0
sim-005084,10,group_b,68367.25,0.5425,73.7,1,13608.04,1.1,0
sim-005085,10,group_a,22800.29,0.4417,52.0,2,15385.7,1.5,0
sim-005086,10,group_b,63279.77,0.3442,71.9,0,8492.58,3.5,0
sim-005087,10,group_a,76884.44,0.4155,107.8,2,12755.78,4.4,1
sim-005088,10,group_b,35478.2,0.218,52.5,0,6342.19,6.0,1
sim-005089,10,group_a,33723.03,0.526,47.4,2,11821.74,7.3,1
sim-005090,10,group_a,60108.09,0.3837,33.2,3,8000.79,5.0,1
sim-005091,10,group_b,36019.84,0.5572,99.5,0,5632.69,1.0,0
sim-005092,10,group_a,14496.85,0.0998,169.3,1,7625.21,4.9,0
sim-005093,10,group_a,37365.62,0.2173,159.9,0,8108.6,10.2,0
sim-005094,10,group_b,47456.54,0.1749,25.2,0,10320.97,7.5,1
sim-005095,10,group_a,53147.97,0.1797,49.5,1,2465.1,10.4,0
sim-005096,10,group_b,26906.84,0.0502,75.9,0,6593.57,13.2,0
sim-005097,10,group_b,34776.03,0.4542,113.6,1,14905.41,1.0,1
sim-005098,10,group_b,58706.23,0.1253,25.2,0,7698.09,2.2,0
sim-005099,10,group_b,37979.45,0.2437,36.3,1,4288.58,9.4,0
sim-005100,10,group_a,20494.87,0.4202,58.8,0,13462.88,6.3,1
sim-005101,10,group_a,65500.17,0.3616,46.3,2,10874.49,3.1,0
sim-005102,10,group_a,35599.02,0.3048,47.3,4,5481.1,9.2,0
sim-005103,10,group_b,61593.52,0.1653,65.9,2,4146.24,3.1,0
sim-005104,10,group_b,21674.86,0.2398,85.6,0,11573.25,3.2,0
sim-005105,10,group_a,37018.96,0.547,44.2,1,6745.09,13.4,0
sim-005106,10,group_a,48247.01,0.2056,73.0,1,1872.02,5.5,1
sim-005107,10,group_a,37548.89,0.221,73.3,2,4423.29,7.4,0
sim-005108,10,group_a,23697.8,0.3768,62.0,0,6722.56,5.2,0
sim-005109,10,group_b,14293.25,0.2131,35.8,0,19915.39,5.9,0
sim-005110,10,group_a,73848.53,0.2017,37.4,1,11610.92,2.4,1
sim-005111,10,group_b,43225.07,0.1713,54.7,1,3710.43,3.1,0
sim-005112,10,group_b,63580.14,0.1698,60.4,0,5654.33,16.1,0
sim-005113,10,group_b,57528.8,0.3604,111.8,1,16629.35,10.7,0
sim-005114,10,group_a,50044.89,0.5125,114.4,1,4550.07,14.1,0
sim-005115,10,group_b,34031.38,0.2952,84.4,2,11609.2,13.1,0
sim-005116,10,group_b,47844.05,0.3196,6.7,1,5265.39,2.1,0
sim-005117,10,group_b,71087.41,0.2389,29.8,0,6678.54,1.7,1
sim-005118,10,group_a,40330.55,0.3879,103.3,0,3289.02,1.5,0
sim-005119,10,group_a,86570.5,0.4843,41.1,2,7024.17,2.6,1
sim-005120,10,group_b,20748.78,0.3056,87.0,0,6966.13,6.3,0
sim-005121,10,group_a,19832.92,0.1993,39.2,1,6684.91,3.8,0
sim-005122,10,group_a,58982.24,0.3778,79.9,0,21889.07,16.4,0
sim-005123,10,group_a,27615.38,0.1856,87.7,0,12311.32,3.4,0
sim-005124,10,group_a,91876.59,0.241,60.6,1,5276.81,6.0,0
sim-005125,10,group_a,68301.25,0.0906,55.7,0,4982.52,3.5,0
sim-005126,10,group_a,75870.26,0.0802,58.3,3,12230.49,2.9,0
sim-005127,10,group_a,56469.91,0.2787,94.2,1,4661.69,2.6,1
sim-005128,10,group_b,26447.98,0.1476,69.0,2,6451.21,1.8,1
sim-005129,10,group_b,19400.93,0.1042,30.3,0,13545.41,14.4,0
sim-005130,10,group_a,72986.06,0.3486,59.5,2,6538.56,3.4,0
sim-005131,10,group_a,20747.51,0.1576,97.5,1,5727.26,8.5,0
sim-005132,10,group_a,75784.72,0.2436,114.2,0,5710.02,6.7,1
sim-005133,10,group_a,51598.0,0.1329,108.7,0,5216.73,13.4,0
sim-005134,10,group_b,37721.06,0.3444,64.1,1,13747.51,0.2,0
sim-005135,10,group_a,46894.7,0.3629,36.5,0,8868.38,9.5,0
sim-005136,10,group_a,47354.74,0.4184,64.2,2,7023.79,12.0,0
sim-005137,10,group_a,35774.39,0.0908,143.9,0,7438.77,2.2,0
sim-005138,10,group_a,70883.19,0.2697,37.2,0,11524.81,2.4,0
sim-005139,10,group_b,69869.77,0.5602,177.1,1,6279.21,8.3,0
sim-005140,10,group_b,41580.1,0.2311,25.7,0,8063.84,4.3,0
sim-005141,10,group_a,30272.72,0.3593,43.8,0,5063.97,2.0,0
sim-005142,10,group_a,67406.77,0.1872,95.3,0,17696.51,0.7,0
sim-005143,10,group_b,16655.98,0.2872,49.7,0,9979.44,8.5,1
sim-005144,10,group_a,46931.06,0.1022,95.6,0,4233.74,2.3,0
sim-005145,10,group_b,53136.62,0.3645,168.7,1,6050.39,2.0,0
sim-005146,10,group_b,27504.15,0.127,77.9,0,5848.4,1.8,0
sim-005147,10,group_a,58629.3,0.666,38.0,2,7315.89,9.5,0
sim-005148,10,group_b,38519.42,0.0894,100.5,0,20211.53,3.5,0
sim-005149,10,group_a,30970.98,0.3558,201.5,1,6406.32,1.8,0
sim-005150,10,group_b,58369.79,0.3946,43.3,1,7341.08,4.5,0
sim-005151,10,group_a,24686.52,0.0051,36.7,1,5577.87,10.1,0
sim-005152,10,group_a,56109.54,0.5965,92.4,1,8631.03,5.2,0
sim-005153,10,group_a,16939.69,0.3301,73.3,1,5695.37,5.1,1
sim-005154,10,group_a,43914.33,0.3775,103.8,1,5510.43,2.2,0
sim-005155,10,group_a,39672.54,0.2744,216.5,1,6275.61,6.6,0
sim-005156,10,group_a,31049.18,0.4206,30.1,2,8372.84,12.5,0
sim-005157,10,group_b,45873.48,0.283,69.7,1,7327.78,6.6,0
sim-005158,10,group_a,37668.54,0.164,25.1,1,7799.93,2.3,0
sim-005159,10,group_a,60655.9,0.3303,42.6,1,12222.21,3.1,0
sim-005160,10,group_b,49279.5,0.251,17.2,3,4284.97,0.8,0
sim-005161,10,group_b,47104.87,0.1115,82.0,1,8690.29,5.3,0
sim-005162,10,group_a,44028.03,0.0918,52.1,2,14359.53,4.6,0
sim-005163,10,group_a,31942.42,0.1703,69.2,0,13942.35,1.5,0
sim-005164,10,group_b,34311.73,0.1353,73.5,1,8699.45,8.0,0
sim-005165,10,group_b,43228.3,0.1215,61.8,1,11080.91,2.6,0
sim-005166,10,group_a,36213.56,0.2717,32.2,0,14857.0,3.1,1
sim-005167,10,group_b,62119.19,0.3282,38.8,1,5457.96,0.8,0
sim-005168,10,group_a,40507.77,0.4416,53.9,0,6653.39,2.4,1
sim-005169,10,group_a,45611.08,0.4328,47.9,1,5987.7,4.4,1
sim-005170,10,group_b,21609.16,0.2584,110.3,2,7173.54,1.1,0
sim-005171,10,group_b,57881.71,0.6692,39.1,3,5273.52,2.8,0
sim-005172,10,group_b,30512.97,0.1572,24.1,0,6442.37,8.6,0
sim-005173,10,group_a,25136.73,0.3488,82.5,2,10464.06,3.6,0
sim-005174,10,group_a,77761.22,0.1545,81.2,0,6609.01,11.6,0
sim-005175,10,group_a,52208.52,0.2308,51.8,1,8639.13,2.0,1
sim-005176,10,group_a,58710.87,0.4081,54.1,0,5493.48,2.1,1
sim-005177,10,group_a,47140.53,0.4626,90.5,2,11962.83,2.7,1
sim-005178,10,group_a,37454.29,0.3819,37.1,1,3725.9,4.4,0
sim-005179,10,group_a,34633.14,0.2188,72.8,2,7169.69,11.6,0
sim-005180,10,group_b,54026.3,0.1764,74.5,0,12972.87,3.2,0
sim-005181,10,group_a,62671.24,0.3239,82.1,1,6839.45,0.8,0
sim-005182,10,group_a,37849.11,0.4155,99.9,0,5266.34,4.9,1
sim-005183,10,group_b,93010.53,0.2329,49.1,0,14083.03,6.5,0
sim-005184,10,group_a,35850.98,0.3366,84.0,1,5577.78,14.4,0
sim-005185,10,group_b,21688.04,0.1661,70.2,1,6971.47,6.3,1
sim-005186,10,group_a,18900.82,0.46,36.7,2,6806.02,7.1,0
sim-005187,10,group_a,19170.62,0.2247,117.4,1,6344.78,2.5,0
sim-005188,10,group_b,32734.96,0.3549,61.8,2,14157.1,5.6,0
sim-005189,10,group_a,35332.29,0.4827,60.5,0,3803.96,7.4,0
sim-005190,10,group_b,51880.17,0.334,68.2,1,5749.19,1.5,0
sim-005191,10,group_b,38483.49,0.3926,73.3,3,7620.22,5.8,0
sim-005192,10,group_a,55504.3,0.427,108.7,1,10447.19,4.2,1
sim-005193,10,group_b,39690.02,0.4618,77.4,1,4565.13,6.7,0
sim-005194,10,group_b,39170.49,0.4025,98.8,3,11042.52,7.7,0
sim-005195,10,group_b,30559.89,0.2676,50.2,2,9943.45,8.9,0
sim-005196,10,group_a,70791.0,0.4915,34.4,1,4127.38,6.6,0
sim-005197,10,group_a,20471.25,0.307,45.5,1,6005.13,6.4,0
sim-005198,10,group_b,44203.11,0.2337,57.9,2,7110.83,8.7,1
sim-005199,10,group_a,36087.68,0.2966,41.7,3,14188.19,8.6,1
sim-005200,10,group_a,54086.34,0.502,72.5,2,15284.88,8.1,0
sim-005201,10,group_a,38609.42,0.4201,95.8,3,11882.83,3.2,0
sim-005202,10,group_a,39090.33,0.4457,81.4,2,6150.16,1.7,0
sim-005203,10,group_a,34822.23,0.3919,111.9,0,9154.63,7.5,0
sim-005204,10,group_a,69924.24,0.4082,52.8,2,9324.12,6.7,1
sim-005205,10,group_a,38988.05,0.3375,109.0,2,4500.23,5.1,0
sim-005206,10,group_a,89076.74,0.3451,89.8,0,7414.73,4.5,0
sim-005207,10,group_b,43666.82,0.2107,69.1,1,17257.14,5.5,0
sim-005208,10,group_a,39306.26,0.6312,34.8,2,4628.16,4.3,1
sim-005209,10,group_a,36642.45,0.1889,67.4,0,9506.49,5.4,1
sim-005210,10,group_a,49364.35,0.2274,16.9,3,8204.34,4.5,0
sim-005211,10,group_a,30420.58,0.4658,66.3,2,5162.07,3.1,0
sim-005212,10,group_b,41407.27,0.3812,157.6,4,11625.44,3.1,1
sim-005213,10,group_b,39082.01,0.22,78.5,3,6166.77,5.0,0
sim-005214,10,group_a,44649.75,0.2804,30.2,0,14827.2,7.5,0
sim-005215,10,group_a,45116.93,0.3709,105.5,2,25684.57,10.0,0
sim-005216,10,group_a,46112.43,0.5524,76.0,0,8345.01,2.2,0
sim-005217,10,group_a,40532.52,0.3972,94.9,0,20109.18,2.2,0
sim-005218,10,group_a,75278.98,0.5108,86.6,0,8619.5,2.9,0
sim-005219,10,group_a,46512.62,0.3211,106.0,3,2750.74,3.3,0
sim-005220,10,group_a,116368.16,0.1449,112.1,1,6976.07,8.4,0
sim-005221,10,group_a,39772.76,0.2052,154.8,1,7870.78,1.9,0
sim-005222,10,group_a,58264.23,0.2161,106.5,1,19529.09,3.3,1
sim-005223,10,group_a,28711.68,0.2801,54.2,2,8564.8,0.8,1
sim-005224,10,group_a,70145.82,0.1844,34.2,0,2720.19,6.6,0
sim-005225,10,group_a,28975.35,0.137,37.6,0,10059.03,2.0,0
sim-005226,10,group_a,47167.9,0.276,44.3,0,8528.0,3.4,0
sim-005227,10,group_a,34854.61,0.4412,56.0,2,7401.48,3.7,0
sim-005228,10,group_a,47091.29,0.0244,40.9,0,8082.27,6.3,0
sim-005229,10,group_a,35291.08,0.778,65.3,0,14416.26,3.5,1
sim-005230,10,group_b,27959.54,0.2771,44.2,0,8775.42,4.5,1
sim-005231,10,group_b,34749.87,0.1941,74.8,1,8922.11,6.6,0
sim-005232,10,group_a,74418.78,0.0041,75.3,2,6307.89,2.7,0
sim-005233,10,group_a,47394.24,0.4262,56.0,1,4307.4,6.4,0
sim-005234,10,group_b,22667.4,0.2082,159.8,1,8907.42,4.7,0
sim-005235,10,group_b,61701.33,0.2086,97.3,0,6120.77,18.7,0
sim-005236,10,group_a,26784.11,0.2676,80.4,2,8730.47,4.4,1
sim-005237,10,group_a,53221.14,0.2713,127.0,1,2954.19,8.3,0
sim-005238,10,group_a,49135.12,0.3164,64.4,2,8547.91,5.1,0
sim-005239,10,group_a,50455.67,0.131,84.0,1,7876.61,6.5,0
sim-005240,10,group_a,84824.48,0.635,119.1,3,8362.12,3.8,0
sim-005241,10,group_a,27500.81,0.139,191.2,0,9106.0,8.5,0
sim-005242,10,group_a,50338.92,0.246,42.3,1,10300.56,7.3,0
sim-005243,10,group_a,66106.82,0.2814,44.2,2,10715.17,7.1,0
sim-005244,10,group_a,29726.57,0.1844,133.5,0,7373.89,3.2,0
sim-005245,10,group_b,28475.05,0.118,77.0,1,12966.03,6.3,1
sim-005246,10,group_a,34523.01,0.1835,66.2,0,7786.0,2.2,0
sim-005247,10,group_a,44640.1,0.2997,79.2,3,4123.01,6.0,0
sim-005248,10,group_a,21538.56,0.0985,138.4,0,11518.76,7.4,0
sim-005249,10,group_b,49098.75,0.088,98.1,1,7344.02,5.9,0
sim-005250,10,group_a,21557.47,0.3342,79.6,0,6732.73,4.1,0
sim-005251,10,group_a,67050.34,0.5262,43.3,0,16955.58,5.3,0
sim-005252,10,group_a,48328.76,0.0862,68.1,2,7260.73,7.2,0
sim-005253,10,group_b,86987.42,0.4141,92.5,3,9373.55,1.5,0
sim-005254,10,group_b,51579.99,0.3558,74.7,0,13648.31,13.4,0
sim-005255,10,group_b,34269.14,0.2478,161.7,1,6225.5,1.4,0
sim-005256,10,group_b,27849.09,0.4208,84.4,4,11728.97,3.4,1
sim-005257,10,group_a,43059.33,0.394,65.6,0,8832.11,7.4,0
sim-005258,10,group_a,38456.95,0.1713,103.7,1,15580.13,5.9,1
sim-005259,10,group_a,64098.64,0.1991,168.8,0,6116.59,1.2,0
sim-005260,10,group_b,26369.94,0.358,130.1,0,5893.61,2.1,1
sim-005261,10,group_b,91014.93,0.2578,30.6,1,9364.76,5.5,0
sim-005262,10,group_a,66529.87,0.2836,87.5,1,4982.58,4.1,0
sim-005263,10,group_b,35757.67,0.5446,96.2,4,15144.78,1.9,0
sim-005264,10,group_a,82874.67,0.4244,138.8,0,7038.15,13.2,0
sim-005265,10,group_a,28031.56,0.0608,40.1,2,19194.32,11.8,0
sim-005266,10,group_a,42461.27,0.0728,93.3,0,4926.52,6.6,0
sim-005267,10,group_b,22785.56,0.3733,41.5,2,13661.68,11.3,1
sim-005268,10,group_b,84588.96,0.3252,23.0,2,7155.73,6.9,0
sim-005269,10,group_a,19498.59,0.7886,52.0,2,6002.13,0.8,0
sim-005270,10,group_b,21269.18,0.191,89.7,0,10119.35,3.8,0
sim-005271,10,group_b,29834.49,0.179,133.7,2,8692.7,4.3,0
sim-005272,10,group_b,67871.8,0.4594,50.4,0,10729.81,2.3,0
sim-005273,10,group_b,58164.75,0.5074,50.5,4,5701.71,6.0,0
sim-005274,10,group_a,40997.29,0.2164,81.3,2,3734.7,11.8,0
sim-005275,10,group_b,59751.47,0.2451,81.9,0,11215.23,4.6,0
sim-005276,10,group_a,37105.71,0.2746,74.0,0,5795.6,4.5,1
sim-005277,10,group_b,46509.88,0.2707,37.2,0,8316.15,6.2,0
sim-005278,10,group_a,77942.37,0.1652,46.2,1,11019.6,3.3,0
sim-005279,10,group_b,35116.28,0.1135,146.9,1,8762.02,3.2,0
sim-005280,10,group_b,28229.52,0.49,119.6,4,7336.29,5.5,0
sim-005281,10,group_a,47455.9,0.2009,62.1,2,6134.26,6.1,0
sim-005282,10,group_b,53152.22,0.4622,89.8,3,13999.31,10.2,1
sim-005283,10,group_a,40797.99,0.1304,96.2,1,11898.67,5.8,0
sim-005284,10,group_a,59362.63,0.1942,72.8,2,14415.14,3.2,1
sim-005285,10,group_a,35791.7,0.3531,24.2,0,4648.05,7.1,1
sim-005286,10,group_b,41092.02,0.2664,96.4,0,5855.94,5.0,0
sim-005287,10,group_a,45584.43,0.2096,25.6,2,6683.21,8.7,0
sim-005288,10,group_a,43944.89,0.5086,41.4,1,9623.94,11.1,0
sim-005289,10,group_b,76693.64,0.1213,118.2,1,18761.44,9.5,0
sim-005290,10,group_a,45488.45,0.2631,53.4,0,8337.09,7.4,0
sim-005291,10,group_a,34281.5,0.3292,64.1,1,6537.53,4.0,0
sim-005292,10,group_b,48618.16,0.3707,38.2,3,9179.21,7.7,0
sim-005293,10,group_b,59499.15,0.4553,38.4,1,4096.27,3.8,0
sim-005294,10,group_b,53915.8,0.2205,99.1,3,2818.23,16.3,0
sim-005295,10,group_b,52675.15,0.2661,79.8,1,4480.21,4.8,0
sim-005296,10,group_b,20760.74,0.2466,79.1,1,6579.5,3.2,0
sim-005297,10,group_a,13672.54,0.4739,99.5,2,10038.39,15.5,0
sim-005298,10,group_a,66543.5,0.1821,44.9,1,14157.14,5.2,0
sim-005299,10,group_a,46831.91,0.4548,61.5,0,15723.04,2.1,1
sim-005300,10,group_a,38597.3,0.1364,44.4,0,12714.87,6.6,0
sim-005301,10,group_b,52136.03,0.1259,53.0,0,4213.69,7.3,0
sim-005302,10,group_b,87506.66,0.1678,47.7,0,7268.73,8.0,0
sim-005303,10,group_a,70522.22,0.3931,91.1,3,16456.13,3.6,1
sim-005304,10,group_a,58345.22,0.216,134.3,0,4016.91,6.2,0
sim-005305,10,group_b,26838.03,0.1349,43.4,1,8139.47,1.9,0
sim-005306,10,group_b,28343.35,0.1939,98.3,1,8196.91,8.8,0
sim-005307,10,group_a,14295.64,0.2043,128.0,5,12071.28,2.6,0
sim-005308,10,group_a,50821.55,0.3331,48.6,1,1983.69,6.7,0
sim-005309,10,group_a,62045.51,0.3027,58.8,1,10965.28,4.7,0
sim-005310,10,group_a,64207.47,0.4224,69.0,3,4408.74,1.2,1
sim-005311,10,group_a,51724.19,0.4102,126.4,2,12504.34,2.3,0
sim-005312,10,group_a,36508.19,0.2041,116.7,1,4315.08,3.3,0
sim-005313,10,group_b,30730.27,0.0276,8.0,1,8563.03,1.7,0
sim-005314,10,group_a,27538.68,0.2349,63.8,1,3036.38,2.0,1
sim-005315,10,group_a,36364.98,0.3691,81.1,2,4832.02,9.3,0
sim-005316,10,group_a,25830.54,0.2554,88.0,0,10269.52,2.4,0
sim-005317,10,group_b,81430.14,0.1731,91.1,0,5768.06,3.7,0
sim-005318,10,group_a,22539.03,0.2908,85.1,2,10923.44,7.2,0
sim-005319,10,group_a,35854.98,0.4125,128.2,1,9424.07,3.7,1
sim-005320,10,group_a,17271.07,0.4275,44.0,3,7477.19,12.5,1
sim-005321,10,group_b,44114.91,0.4224,80.2,0,2741.5,10.5,0
sim-005322,10,group_b,38909.7,0.2931,91.7,2,8760.56,9.5,0
sim-005323,10,group_a,33528.4,0.2066,54.1,0,11496.11,6.4,0
sim-005324,10,group_a,26323.86,0.4022,66.2,0,10418.89,12.6,0
sim-005325,10,group_a,38988.97,0.3158,19.6,0,5284.32,6.4,0
sim-005326,10,group_b,30987.1,0.509,47.8,2,9075.89,12.0,0
sim-005327,10,group_b,36772.86,0.4931,31.0,1,7312.35,8.0,1
sim-005328,10,group_a,88620.69,0.2535,72.1,0,8663.33,3.7,0
sim-005329,10,group_a,41869.56,0.4102,58.8,0,14795.09,2.6,1
sim-005330,10,group_b,48718.02,0.0931,64.5,0,9272.35,2.4,0
sim-005331,10,group_b,32045.91,0.1372,98.3,0,6206.46,17.1,0
sim-005332,10,group_a,28016.17,0.4152,49.0,0,10521.96,1.6,0
sim-005333,10,group_a,38574.93,0.4608,108.5,2,8448.89,3.7,0
sim-005334,10,group_a,111485.4,0.1465,95.9,2,13277.03,1.7,0
sim-005335,10,group_b,34519.52,0.0122,58.7,0,4628.34,10.7,0
sim-005336,10,group_b,45333.61,0.7485,62.8,1,4483.01,12.3,0
sim-005337,10,group_b,27503.61,0.1711,114.2,1,7144.57,2.5,0
sim-005338,10,group_b,12243.93,0.2411,57.0,1,3388.39,5.1,0
sim-005339,10,group_a,27952.75,0.303,71.0,1,6524.42,4.9,0
sim-005340,10,group_a,105862.67,0.3209,21.7,2,8864.73,6.4,0
sim-005341,10,group_a,50014.28,0.4126,61.7,1,13932.78,8.9,0
sim-005342,10,group_b,77589.56,0.5351,124.3,2,6697.76,9.6,1
sim-005343,10,group_b,33656.34,0.4648,81.8,1,12403.2,2.7,0
sim-005344,10,group_a,14474.31,0.0973,78.6,1,8967.81,11.9,0
sim-005345,10,group_a,24448.94,0.0345,102.3,2,7526.36,2.3,0
sim-005346,10,group_b,46016.27,0.1057,38.7,1,4923.93,3.9,0
sim-005347,10,group_b,43036.24,0.3094,70.2,1,5998.79,1.2,0
sim-005348,10,group_b,38778.53,0.3275,83.3,1,6134.01,3.0,0
sim-005349,10,group_a,31172.62,0.1314,42.3,0,6873.41,1.8,1
sim-005350,10,group_b,57796.33,0.2672,117.8,2,6152.43,7.5,0
sim-005351,10,group_b,31553.33,0.338,83.5,0,12273.85,1.9,0
sim-005352,10,group_b,44324.07,0.1489,68.4,2,7486.37,4.2,0
sim-005353,10,group_b,42278.66,0.5298,41.7,1,18177.4,2.2,0
